,Año,Clave_Ent,Entidad,Cve. Municipio,Municipio,Tipo de delito,Subtipo de delito,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
81,2015,1,Aguascalientes,1001,Aguascalientes,Violencia familiar,Violencia familiar,18,36,24,24,28,28,35,38,47,53,40,39
179,2015,1,Aguascalientes,1002,Asientos,Violencia familiar,Violencia familiar,2,0,0,3,1,1,0,1,0,1,1,0
277,2015,1,Aguascalientes,1003,Calvillo,Violencia familiar,Violencia familiar,0,1,0,3,2,2,0,1,1,1,0,1
375,2015,1,Aguascalientes,1004,Cosío,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
473,2015,1,Aguascalientes,1005,Jesús María,Violencia familiar,Violencia familiar,3,1,0,1,0,2,0,2,0,1,1,0
571,2015,1,Aguascalientes,1006,Pabellón de Arteaga,Violencia familiar,Violencia familiar,2,0,1,4,2,1,0,0,0,0,0,0
669,2015,1,Aguascalientes,1007,Rincón de Romos,Violencia familiar,Violencia familiar,2,1,0,1,1,1,1,0,0,0,1,0
767,2015,1,Aguascalientes,1008,San José de Gracia,Violencia familiar,Violencia familiar,0,0,0,1,0,1,0,0,0,0,0,0
865,2015,1,Aguascalientes,1009,Tepezalá,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,0
963,2015,1,Aguascalientes,1010,El Llano,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,1,0,0
1061,2015,1,Aguascalientes,1011,San Francisco de los Romo,Violencia familiar,Violencia familiar,2,2,1,4,1,2,1,1,1,1,0,0
1159,2015,2,Baja California,2001,Ensenada,Violencia familiar,Violencia familiar,35,36,33,39,31,34,30,36,26,46,40,21
1257,2015,2,Baja California,2002,Mexicali,Violencia familiar,Violencia familiar,163,193,256,252,241,254,273,257,236,226,192,152
1355,2015,2,Baja California,2003,Tecate,Violencia familiar,Violencia familiar,26,33,27,23,30,27,48,23,30,44,34,35
1453,2015,2,Baja California,2004,Tijuana,Violencia familiar,Violencia familiar,332,343,470,391,369,493,427,500,549,454,382,366
1551,2015,2,Baja California,2005,Playas de Rosarito,Violencia familiar,Violencia familiar,23,23,20,29,22,26,40,24,41,34,26,26
1649,2015,3,Baja California Sur,3001,Comondú,Violencia familiar,Violencia familiar,3,1,8,7,5,5,10,8,9,15,15,6
1747,2015,3,Baja California Sur,3002,Mulegé,Violencia familiar,Violencia familiar,2,8,10,6,2,8,6,10,3,13,4,1
1845,2015,3,Baja California Sur,3003,La Paz,Violencia familiar,Violencia familiar,47,45,58,63,44,66,46,43,64,48,52,46
1943,2015,3,Baja California Sur,3008,Los Cabos,Violencia familiar,Violencia familiar,68,65,89,65,64,60,77,61,84,62,92,89
2041,2015,3,Baja California Sur,3009,Loreto,Violencia familiar,Violencia familiar,3,0,5,1,1,4,3,2,2,3,3,1
2139,2015,4,Campeche,4001,Calkiní,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
2237,2015,4,Campeche,4002,Campeche,Violencia familiar,Violencia familiar,0,0,0,1,0,1,0,0,0,1,0,0
2335,2015,4,Campeche,4003,Carmen,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,0,0,0,0
2433,2015,4,Campeche,4004,Champotón,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
2531,2015,4,Campeche,4005,Hecelchakán,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
2629,2015,4,Campeche,4006,Hopelchén,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
2727,2015,4,Campeche,4007,Palizada,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
2825,2015,4,Campeche,4008,Tenabo,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,0,0,0,1
2923,2015,4,Campeche,4009,Escárcega,Violencia familiar,Violencia familiar,1,0,0,0,0,0,0,0,0,0,0,0
3021,2015,4,Campeche,4010,Calakmul,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
3119,2015,4,Campeche,4011,Candelaria,Violencia familiar,Violencia familiar,0,0,1,0,3,4,1,1,0,1,0,0
3217,2015,5,Coahuila de Zaragoza,5001,Abasolo,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
3315,2015,5,Coahuila de Zaragoza,5002,Acuña,Violencia familiar,Violencia familiar,14,12,6,15,9,15,19,12,11,18,9,4
3413,2015,5,Coahuila de Zaragoza,5003,Allende,Violencia familiar,Violencia familiar,1,1,0,1,0,2,2,6,0,2,2,4
3511,2015,5,Coahuila de Zaragoza,5004,Arteaga,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,1,0
3609,2015,5,Coahuila de Zaragoza,5005,Candela,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
3707,2015,5,Coahuila de Zaragoza,5006,Castaños,Violencia familiar,Violencia familiar,4,2,2,13,7,9,3,4,3,4,2,0
3805,2015,5,Coahuila de Zaragoza,5007,Cuatro Ciénegas,Violencia familiar,Violencia familiar,0,0,0,1,2,0,0,0,2,0,0,0
3903,2015,5,Coahuila de Zaragoza,5008,Escobedo,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
4001,2015,5,Coahuila de Zaragoza,5009,Francisco I. Madero,Violencia familiar,Violencia familiar,0,0,1,1,0,5,1,0,0,2,0,0
4099,2015,5,Coahuila de Zaragoza,5010,Frontera,Violencia familiar,Violencia familiar,18,20,17,14,11,17,24,17,41,24,18,1
4197,2015,5,Coahuila de Zaragoza,5011,General Cepeda,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
4295,2015,5,Coahuila de Zaragoza,5012,Guerrero,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
4393,2015,5,Coahuila de Zaragoza,5013,Hidalgo,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
4491,2015,5,Coahuila de Zaragoza,5014,Jiménez,Violencia familiar,Violencia familiar,0,1,0,2,0,1,0,0,1,0,0,0
4589,2015,5,Coahuila de Zaragoza,5015,Juárez,Violencia familiar,Violencia familiar,0,0,0,0,1,0,0,0,0,0,0,0
4687,2015,5,Coahuila de Zaragoza,5016,Lamadrid,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
4785,2015,5,Coahuila de Zaragoza,5017,Matamoros,Violencia familiar,Violencia familiar,1,1,0,0,0,1,1,2,0,0,0,0
4883,2015,5,Coahuila de Zaragoza,5018,Monclova,Violencia familiar,Violencia familiar,41,37,31,56,46,63,51,43,51,56,31,2
4981,2015,5,Coahuila de Zaragoza,5019,Morelos,Violencia familiar,Violencia familiar,0,0,0,1,0,1,0,0,0,0,0,0
5079,2015,5,Coahuila de Zaragoza,5020,Múzquiz,Violencia familiar,Violencia familiar,6,10,17,9,15,16,21,15,14,7,8,3
5177,2015,5,Coahuila de Zaragoza,5021,Nadadores,Violencia familiar,Violencia familiar,0,0,0,0,0,1,2,1,1,0,0,0
5275,2015,5,Coahuila de Zaragoza,5022,Nava,Violencia familiar,Violencia familiar,1,2,1,4,2,1,2,2,2,5,1,0
5373,2015,5,Coahuila de Zaragoza,5023,Ocampo,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,1,0,0
5471,2015,5,Coahuila de Zaragoza,5024,Parras,Violencia familiar,Violencia familiar,2,2,1,0,1,0,1,0,0,1,0,2
5569,2015,5,Coahuila de Zaragoza,5025,Piedras Negras,Violencia familiar,Violencia familiar,36,34,39,57,51,48,70,60,50,56,37,42
5667,2015,5,Coahuila de Zaragoza,5026,Progreso,Violencia familiar,Violencia familiar,1,0,0,0,0,0,0,0,0,0,0,0
5765,2015,5,Coahuila de Zaragoza,5027,Ramos Arizpe,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,1
5863,2015,5,Coahuila de Zaragoza,5028,Sabinas,Violencia familiar,Violencia familiar,10,10,7,12,11,13,18,19,18,8,6,7
5961,2015,5,Coahuila de Zaragoza,5029,Sacramento,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6059,2015,5,Coahuila de Zaragoza,5030,Saltillo,Violencia familiar,Violencia familiar,1,3,4,1,2,1,6,1,0,1,0,0
6157,2015,5,Coahuila de Zaragoza,5031,San Buenaventura,Violencia familiar,Violencia familiar,0,0,0,1,1,5,2,5,2,1,2,0
6255,2015,5,Coahuila de Zaragoza,5032,San Juan de Sabinas,Violencia familiar,Violencia familiar,3,0,6,10,7,11,6,8,8,7,1,3
6353,2015,5,Coahuila de Zaragoza,5033,San Pedro,Violencia familiar,Violencia familiar,2,1,2,1,0,1,0,0,0,1,0,1
6451,2015,5,Coahuila de Zaragoza,5034,Sierra Mojada,Violencia familiar,Violencia familiar,0,1,0,0,0,0,0,0,0,0,0,0
6549,2015,5,Coahuila de Zaragoza,5035,Torreón,Violencia familiar,Violencia familiar,6,4,2,2,5,11,0,4,8,7,3,96
6647,2015,5,Coahuila de Zaragoza,5036,Viesca,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6745,2015,5,Coahuila de Zaragoza,5037,Villa Unión,Violencia familiar,Violencia familiar,0,0,0,0,0,2,0,2,1,0,1,0
6843,2015,5,Coahuila de Zaragoza,5038,Zaragoza,Violencia familiar,Violencia familiar,0,0,0,1,0,1,0,0,0,0,0,0
6941,2015,6,Colima,6001,Armería,Violencia familiar,Violencia familiar,1,1,2,1,2,2,3,3,4,5,6,0
7039,2015,6,Colima,6002,Colima,Violencia familiar,Violencia familiar,10,7,7,15,20,19,13,12,15,7,11,15
7137,2015,6,Colima,6003,Comala,Violencia familiar,Violencia familiar,0,0,1,0,2,0,0,2,0,0,0,0
7235,2015,6,Colima,6004,Coquimatlán,Violencia familiar,Violencia familiar,0,0,0,1,0,2,1,3,0,2,2,0
7333,2015,6,Colima,6005,Cuauhtémoc,Violencia familiar,Violencia familiar,0,2,3,4,3,4,0,2,1,2,2,0
7431,2015,6,Colima,6006,Ixtlahuacán,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,1,0
7529,2015,6,Colima,6007,Manzanillo,Violencia familiar,Violencia familiar,15,12,13,16,23,34,16,16,14,11,17,13
7627,2015,6,Colima,6008,Minatitlán,Violencia familiar,Violencia familiar,0,0,0,1,0,0,0,1,0,0,0,0
7725,2015,6,Colima,6009,Tecomán,Violencia familiar,Violencia familiar,4,8,15,21,3,10,5,14,6,17,6,2
7823,2015,6,Colima,6010,Villa de Álvarez,Violencia familiar,Violencia familiar,0,4,0,4,1,0,2,4,0,0,0,0
7921,2015,7,Chiapas,7001,Acacoyagua,Violencia familiar,Violencia familiar,1,0,0,0,0,0,1,1,1,1,2,1
8019,2015,7,Chiapas,7002,Acala,Violencia familiar,Violencia familiar,0,0,0,0,1,1,0,1,0,0,0,0
8117,2015,7,Chiapas,7003,Acapetahua,Violencia familiar,Violencia familiar,1,0,0,1,0,1,0,1,0,0,0,1
8215,2015,7,Chiapas,7004,Altamirano,Violencia familiar,Violencia familiar,0,0,0,0,0,0,1,0,0,0,0,0
8313,2015,7,Chiapas,7005,Amatán,Violencia familiar,Violencia familiar,0,0,0,1,1,0,0,1,0,0,0,0
8411,2015,7,Chiapas,7006,Amatenango de la Frontera,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
8509,2015,7,Chiapas,7007,Amatenango del Valle,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
8607,2015,7,Chiapas,7008,Angel Albino Corzo,Violencia familiar,Violencia familiar,1,0,0,0,0,1,0,0,0,0,0,0
8705,2015,7,Chiapas,7009,Arriaga,Violencia familiar,Violencia familiar,0,0,0,0,0,0,1,0,1,0,0,0
8803,2015,7,Chiapas,7010,Bejucal de Ocampo,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
8901,2015,7,Chiapas,7011,Bella Vista,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
8999,2015,7,Chiapas,7012,Berriozábal,Violencia familiar,Violencia familiar,0,0,0,0,0,1,0,2,1,1,3,0
9097,2015,7,Chiapas,7013,Bochil,Violencia familiar,Violencia familiar,0,0,2,0,0,1,0,0,2,3,0,0
9195,2015,7,Chiapas,7014,El Bosque,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
9293,2015,7,Chiapas,7015,Cacahoatán,Violencia familiar,Violencia familiar,1,1,0,0,1,0,0,1,1,0,1,2
9391,2015,7,Chiapas,7016,Catazajá,Violencia familiar,Violencia familiar,0,1,0,0,0,0,0,1,1,0,2,1
9489,2015,7,Chiapas,7017,Cintalapa,Violencia familiar,Violencia familiar,0,1,0,0,0,1,0,0,0,0,0,0
9587,2015,7,Chiapas,7018,Coapilla,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
9685,2015,7,Chiapas,7019,Comitán de Domínguez,Violencia familiar,Violencia familiar,2,4,2,3,0,0,1,7,22,4,4,1
9783,2015,7,Chiapas,7020,La Concordia,Violencia familiar,Violencia familiar,0,0,0,0,0,2,0,0,0,1,2,1
9881,2015,7,Chiapas,7021,Copainalá,Violencia familiar,Violencia familiar,0,0,0,0,0,1,0,0,0,0,0,0
9979,2015,7,Chiapas,7022,Chalchihuitán,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
10077,2015,7,Chiapas,7023,Chamula,Violencia familiar,Violencia familiar,0,0,0,0,1,0,1,0,0,0,0,0
10175,2015,7,Chiapas,7024,Chanal,Violencia familiar,Violencia familiar,0,0,0,0,0,1,0,0,0,0,0,0
10273,2015,7,Chiapas,7025,Chapultenango,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,1,0,0,0,0
10371,2015,7,Chiapas,7026,Chenalhó,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,1,1
10469,2015,7,Chiapas,7027,Chiapa de Corzo,Violencia familiar,Violencia familiar,0,0,5,13,11,9,1,8,8,13,10,14
10567,2015,7,Chiapas,7028,Chiapilla,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,1,0
10665,2015,7,Chiapas,7029,Chicoasén,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,1,0,0,0
10763,2015,7,Chiapas,7030,Chicomuselo,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
10861,2015,7,Chiapas,7031,Chilón,Violencia familiar,Violencia familiar,0,1,0,1,0,1,1,0,0,0,0,0
10959,2015,7,Chiapas,7032,Escuintla,Violencia familiar,Violencia familiar,3,1,0,0,2,2,0,0,1,0,0,1
11057,2015,7,Chiapas,7033,Francisco León,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
11155,2015,7,Chiapas,7034,Frontera Comalapa,Violencia familiar,Violencia familiar,1,1,1,1,0,5,2,2,2,0,1,0
11253,2015,7,Chiapas,7035,Frontera Hidalgo,Violencia familiar,Violencia familiar,0,0,0,0,0,0,1,0,1,0,0,1
11351,2015,7,Chiapas,7036,La Grandeza,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
11449,2015,7,Chiapas,7037,Huehuetán,Violencia familiar,Violencia familiar,0,0,1,0,0,1,1,0,5,2,1,0
11547,2015,7,Chiapas,7038,Huixtán,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
11645,2015,7,Chiapas,7039,Huitiupán,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,1,0,0
11743,2015,7,Chiapas,7040,Huixtla,Violencia familiar,Violencia familiar,3,0,3,1,1,1,1,0,4,0,0,0
11841,2015,7,Chiapas,7041,La Independencia,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,1,0,0,0,0
11939,2015,7,Chiapas,7042,Ixhuatán,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12037,2015,7,Chiapas,7043,Ixtacomitán,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,0
12135,2015,7,Chiapas,7044,Ixtapa,Violencia familiar,Violencia familiar,0,0,1,0,0,1,5,1,2,1,1,2
12233,2015,7,Chiapas,7045,Ixtapangajoya,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12331,2015,7,Chiapas,7046,Jiquipilas,Violencia familiar,Violencia familiar,0,0,0,1,0,0,0,0,0,0,0,0
12429,2015,7,Chiapas,7047,Jitotol,Violencia familiar,Violencia familiar,0,0,0,0,1,0,1,1,1,0,0,1
12527,2015,7,Chiapas,7048,Juárez,Violencia familiar,Violencia familiar,0,1,1,0,0,0,0,0,0,0,1,0
12625,2015,7,Chiapas,7049,Larráinzar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,1,1,0
12723,2015,7,Chiapas,7050,La Libertad,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12821,2015,7,Chiapas,7051,Mapastepec,Violencia familiar,Violencia familiar,0,1,1,0,1,0,0,0,1,2,0,0
12919,2015,7,Chiapas,7052,Las Margaritas,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,1,1,1,0
13017,2015,7,Chiapas,7053,Mazapa de Madero,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
13115,2015,7,Chiapas,7054,Mazatán,Violencia familiar,Violencia familiar,0,1,0,1,1,0,2,1,4,0,0,0
13213,2015,7,Chiapas,7055,Metapa,Violencia familiar,Violencia familiar,1,0,0,0,0,0,1,2,1,0,0,0
13311,2015,7,Chiapas,7056,Mitontic,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
13409,2015,7,Chiapas,7057,Motozintla,Violencia familiar,Violencia familiar,0,0,1,0,1,0,0,0,0,0,0,0
13507,2015,7,Chiapas,7058,Nicolás Ruíz,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
13605,2015,7,Chiapas,7059,Ocosingo,Violencia familiar,Violencia familiar,2,4,2,2,4,1,2,2,3,4,2,3
13703,2015,7,Chiapas,7060,Ocotepec,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
13801,2015,7,Chiapas,7061,Ocozocoautla de Espinosa,Violencia familiar,Violencia familiar,0,0,0,1,0,3,1,2,1,3,6,4
13899,2015,7,Chiapas,7062,Ostuacán,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
13997,2015,7,Chiapas,7063,Osumacinta,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
14095,2015,7,Chiapas,7064,Oxchuc,Violencia familiar,Violencia familiar,0,1,0,0,0,0,0,0,1,1,0,0
14193,2015,7,Chiapas,7065,Palenque,Violencia familiar,Violencia familiar,6,9,1,6,2,5,4,4,1,7,11,8
14291,2015,7,Chiapas,7066,Pantelhó,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
14389,2015,7,Chiapas,7067,Pantepec,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,1,0,0
14487,2015,7,Chiapas,7068,Pichucalco,Violencia familiar,Violencia familiar,0,1,0,0,0,0,0,1,0,0,0,1
14585,2015,7,Chiapas,7069,Pijijiapan,Violencia familiar,Violencia familiar,0,0,0,2,0,0,0,0,0,0,0,0
14683,2015,7,Chiapas,7070,El Porvenir,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
14781,2015,7,Chiapas,7071,Villa Comaltitlán,Violencia familiar,Violencia familiar,0,0,1,0,1,0,0,3,0,0,0,0
14879,2015,7,Chiapas,7072,Pueblo Nuevo Solistahuacán,Violencia familiar,Violencia familiar,0,0,0,0,0,0,2,1,0,1,1,0
14977,2015,7,Chiapas,7073,Rayón,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
15075,2015,7,Chiapas,7074,Reforma,Violencia familiar,Violencia familiar,0,0,0,1,0,0,0,0,0,7,10,7
15173,2015,7,Chiapas,7075,Las Rosas,Violencia familiar,Violencia familiar,1,0,0,0,0,0,0,0,0,1,0,0
15271,2015,7,Chiapas,7076,Sabanilla,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,1,0,0,0,0
15369,2015,7,Chiapas,7077,Salto de Agua,Violencia familiar,Violencia familiar,0,1,0,0,0,1,0,1,0,0,0,0
15467,2015,7,Chiapas,7078,San Cristóbal de las Casas,Violencia familiar,Violencia familiar,0,3,4,5,10,2,6,2,14,7,3,9
15565,2015,7,Chiapas,7079,San Fernando,Violencia familiar,Violencia familiar,0,1,0,0,0,0,0,0,1,0,2,1
15663,2015,7,Chiapas,7080,Siltepec,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
15761,2015,7,Chiapas,7081,Simojovel,Violencia familiar,Violencia familiar,1,0,0,0,0,1,0,0,0,0,0,0
15859,2015,7,Chiapas,7082,Sitalá,Violencia familiar,Violencia familiar,0,0,0,0,0,1,0,0,0,0,0,0
15957,2015,7,Chiapas,7083,Socoltenango,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
16055,2015,7,Chiapas,7084,Solosuchiapa,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
16153,2015,7,Chiapas,7085,Soyaló,Violencia familiar,Violencia familiar,0,0,1,1,0,2,0,0,0,1,0,0
16251,2015,7,Chiapas,7086,Suchiapa,Violencia familiar,Violencia familiar,0,0,1,2,1,2,2,3,0,0,0,0
16349,2015,7,Chiapas,7087,Suchiate,Violencia familiar,Violencia familiar,0,1,2,1,1,1,1,0,1,3,2,1
16447,2015,7,Chiapas,7088,Sunuapa,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
16545,2015,7,Chiapas,7089,Tapachula,Violencia familiar,Violencia familiar,22,30,25,32,37,30,37,39,34,39,25,34
16643,2015,7,Chiapas,7090,Tapalapa,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
16741,2015,7,Chiapas,7091,Tapilula,Violencia familiar,Violencia familiar,1,0,0,1,0,0,0,0,0,0,0,0
16839,2015,7,Chiapas,7092,Tecpatán,Violencia familiar,Violencia familiar,0,0,0,2,0,0,0,0,2,1,1,0
16937,2015,7,Chiapas,7093,Tenejapa,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,1,0,1,0,1
17035,2015,7,Chiapas,7094,Teopisca,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,1,0,0
17133,2015,7,Chiapas,7096,Tila,Violencia familiar,Violencia familiar,0,0,0,0,0,1,0,0,0,0,0,0
17231,2015,7,Chiapas,7097,Tonalá,Violencia familiar,Violencia familiar,0,2,4,2,1,0,2,0,0,0,1,1
17329,2015,7,Chiapas,7098,Totolapa,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
17427,2015,7,Chiapas,7099,La Trinitaria,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
17525,2015,7,Chiapas,7100,Tumbalá,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
17623,2015,7,Chiapas,7101,Tuxtla Gutiérrez,Violencia familiar,Violencia familiar,11,9,16,3,6,3,0,6,47,35,17,13
17721,2015,7,Chiapas,7102,Tuxtla Chico,Violencia familiar,Violencia familiar,0,0,0,0,0,0,1,0,3,1,2,1
17819,2015,7,Chiapas,7103,Tuzantán,Violencia familiar,Violencia familiar,0,0,0,0,1,0,0,0,1,0,0,0
17917,2015,7,Chiapas,7104,Tzimol,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
18015,2015,7,Chiapas,7105,Unión Juárez,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,0,0,0,0
18113,2015,7,Chiapas,7106,Venustiano Carranza,Violencia familiar,Violencia familiar,0,1,1,1,0,0,0,0,0,0,0,0
18211,2015,7,Chiapas,7107,Villa Corzo,Violencia familiar,Violencia familiar,0,0,1,0,0,2,2,0,1,4,2,2
18309,2015,7,Chiapas,7108,Villaflores,Violencia familiar,Violencia familiar,1,0,0,0,1,4,3,4,7,8,13,4
18407,2015,7,Chiapas,7109,Yajalón,Violencia familiar,Violencia familiar,1,0,0,0,0,1,0,0,0,0,0,0
18505,2015,7,Chiapas,7110,San Lucas,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
18603,2015,7,Chiapas,7111,Zinacantán,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
18701,2015,7,Chiapas,7112,San Juan Cancuc,Violencia familiar,Violencia familiar,0,0,1,1,0,0,0,0,0,0,0,0
18799,2015,7,Chiapas,7113,Aldama,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
18897,2015,7,Chiapas,7114,Benemérito de las Américas,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
18995,2015,7,Chiapas,7115,Maravilla Tenejapa,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
19093,2015,7,Chiapas,7116,Marqués de Comillas,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
19191,2015,7,Chiapas,7117,Montecristo de Guerrero,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
19289,2015,7,Chiapas,7118,San Andrés Duraznal,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,0
19387,2015,7,Chiapas,7119,Santiago el Pinar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
19485,2015,8,Chihuahua,8001,Ahumada,Violencia familiar,Violencia familiar,0,0,0,0,0,1,0,1,0,0,0,0
19583,2015,8,Chihuahua,8002,Aldama,Violencia familiar,Violencia familiar,2,4,5,2,6,6,6,3,6,4,6,5
19681,2015,8,Chihuahua,8003,Allende,Violencia familiar,Violencia familiar,1,1,0,2,0,2,3,1,1,0,2,0
19779,2015,8,Chihuahua,8004,Aquiles Serdán,Violencia familiar,Violencia familiar,0,0,3,1,0,0,1,2,0,0,1,1
19877,2015,8,Chihuahua,8005,Ascensión,Violencia familiar,Violencia familiar,1,1,2,2,1,0,3,3,3,4,1,0
19975,2015,8,Chihuahua,8006,Bachíniva,Violencia familiar,Violencia familiar,1,0,0,0,1,1,0,0,0,0,0,0
20073,2015,8,Chihuahua,8007,Balleza,Violencia familiar,Violencia familiar,1,0,1,0,0,0,0,0,0,0,0,0
20171,2015,8,Chihuahua,8008,Batopilas de Manuel Gómez Morín,Violencia familiar,Violencia familiar,0,0,0,0,0,1,1,0,0,0,0,0
20269,2015,8,Chihuahua,8009,Bocoyna,Violencia familiar,Violencia familiar,3,4,4,2,1,4,4,6,1,4,4,4
20367,2015,8,Chihuahua,8010,Buenaventura,Violencia familiar,Violencia familiar,1,2,1,0,4,2,1,0,1,3,1,3
20465,2015,8,Chihuahua,8011,Camargo,Violencia familiar,Violencia familiar,7,5,6,5,10,6,6,8,10,8,9,12
20563,2015,8,Chihuahua,8012,Carichí,Violencia familiar,Violencia familiar,0,0,1,0,0,1,0,0,1,0,1,0
20661,2015,8,Chihuahua,8013,Casas Grandes,Violencia familiar,Violencia familiar,1,1,0,1,3,2,2,3,6,4,1,1
20759,2015,8,Chihuahua,8014,Coronado,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,1
